age,genre,region,zone_urbaine,profession_type,profession_detail,revenu_mensuel,anciennete_emploi,montant_credit,duree_credit,historique_credit_mois,defaut_anterieur,mobile_money,garantie,education,situation_matrimoniale,personnes_charge,defaut_paiement
39,M,Fatick,1,Commerçant,Commerce général,1057489,17,5265384,6,3,0,1,Immobilier,Supérieur,Marié(e),3,0
38,M,Kolda,1,Fonctionnaire,Collectivités locales,417757,17,1897294,6,6,0,0,Salaire,Supérieur,Divorcé(e),3,0
50,F,Diourbel,1,Commerçant,Cosmétiques,538365,29,5300634,24,12,0,1,Immobilier,Primaire,Marié(e),1,0
18,M,Diourbel,1,Fonctionnaire,Collectivités locales,458113,0,1732836,24,0,0,1,Caution,Supérieur,Marié(e),0,0
18,F,Dakar,1,Commerçant,Transport,755538,0,12479007,24,0,0,1,Stock,Secondaire,Marié(e),4,0
29,F,Tambacounda,1,Fonctionnaire,Collectivités locales,331832,3,4611158,12,72,0,0,Véhicule,Secondaire,Marié(e),3,0
48,F,Louga,1,Commerçant,Alimentaire,586102,22,3792721,36,5,0,1,Caution,Supérieur,Marié(e),1,0
18,M,Dakar,1,Commerçant,Transport,864821,0,9287464,36,0,0,1,Caution,Primaire,Marié(e),2,1
18,M,Thiès,1,Commerçant,Électronique,369343,0,4189507,18,0,0,1,Caution,Supérieur,Marié(e),2,0
41,M,Louga,1,Fonctionnaire,Justice,504871,18,7482195,48,43,0,1,Salaire,Secondaire,Marié(e),3,0
37,M,Thiès,0,Fonctionnaire,Collectivités locales,485457,9,1838636,12,61,0,1,Salaire,Secondaire,Célibataire,2,0
21,M,Tambacounda,0,Fonctionnaire,Administration,398855,1,4393223,18,4,0,1,Immobilier,Secondaire,Célibataire,6,0
23,M,Kaolack,0,Commerçant,Alimentaire,810565,2,6665899,36,16,0,1,Immobilier,Secondaire,Marié(e),2,0
23,M,Kaolack,1,Commerçant,Commerce général,892120,1,9842324,18,4,0,0,Stock,Secondaire,Marié(e),2,1
36,M,Saint-Louis,1,Fonctionnaire,Collectivités locales,432418,15,2423449,18,29,0,1,Immobilier,Supérieur,Marié(e),3,0
27,F,Thiès,0,Fonctionnaire,Collectivités locales,588654,6,2897889,6,42,0,1,Salaire,Supérieur,Marié(e),5,0
40,F,Dakar,1,Fonctionnaire,Enseignant,537269,18,3182128,12,11,0,1,Immobilier,Secondaire,Divorcé(e),2,0
18,F,Ziguinchor,0,Commerçant,Vêtements,572104,0,1878054,12,0,0,1,Véhicule,Secondaire,Marié(e),1,0
24,F,Ziguinchor,1,Commerçant,Vente tissus,1099617,1,7703504,18,5,0,0,Immobilier,Primaire,Marié(e),5,0
21,M,Kolda,1,Commerçant,Commerce général,1048703,1,15128921,12,8,1,1,Véhicule,Supérieur,Marié(e),3,1
31,F,Tambacounda,1,Commerçant,Transport,312570,8,4290546,6,9,0,0,Caution,Supérieur,Marié(e),1,0
28,F,Dakar,1,Fonctionnaire,Santé,420991,2,4064227,18,4,0,1,Salaire,Primaire,Marié(e),2,0
44,M,Dakar,1,Fonctionnaire,Collectivités locales,592248,22,1779497,24,8,0,1,Salaire,Secondaire,Marié(e),3,0
18,M,Fatick,1,Commerçant,Électronique,1031718,0,4399323,24,0,1,1,Véhicule,Supérieur,Célibataire,2,0
35,M,Diourbel,1,Commerçant,Restauration,453151,14,7781350,36,9,0,0,Stock,Secondaire,Marié(e),1,1
41,M,Thiès,1,Commerçant,Bétail/Volaille,507672,19,3498515,18,7,0,1,Caution,Supérieur,Célibataire,4,0
57,M,Dakar,1,Fonctionnaire,Justice,714251,36,9961220,12,11,0,1,Véhicule,Primaire,Marié(e),3,0
29,M,Dakar,1,Fonctionnaire,Police/Gendarmerie,697835,3,9416971,24,77,0,0,Salaire,Supérieur,Célibataire,1,0
38,F,Thiès,1,Commerçant,Électronique,2310304,17,11063321,6,34,0,0,Stock,Primaire,Marié(e),2,0
18,M,Fatick,1,Fonctionnaire,Enseignant,196861,0,2712316,24,0,0,1,Immobilier,Secondaire,Marié(e),4,0
18,M,Louga,1,Commerçant,Transport,448813,0,5969673,18,0,0,1,Caution,Primaire,Marié(e),0,0
45,F,Louga,1,Commerçant,Bétail/Volaille,1222413,22,16313300,18,34,1,1,Stock,Supérieur,Marié(e),4,1
34,M,Matam,0,Fonctionnaire,Impôts,302881,10,4007769,12,71,1,1,Salaire,Primaire,Marié(e),1,0
49,F,Louga,0,Fonctionnaire,Enseignant,325112,28,2555597,6,53,0,1,Immobilier,Secondaire,Célibataire,2,0
18,M,Diourbel,0,Fonctionnaire,Santé,137184,0,1621948,18,0,0,1,Véhicule,Supérieur,Marié(e),1,0
41,F,Dakar,1,Commerçant,Artisanat,511541,16,7171681,12,14,0,1,Stock,Secondaire,Marié(e),1,1
57,M,Fatick,1,Commerçant,Artisanat,1881964,33,29899258,48,29,0,1,Véhicule,Supérieur,Marié(e),4,0
40,M,Dakar,1,Commerçant,Électronique,915362,14,12708337,36,87,0,1,Véhicule,Secondaire,Célibataire,1,1
38,M,Thiès,1,Commerçant,Artisanat,669796,14,2304758,24,2,0,1,Stock,Primaire,Marié(e),3,0
35,F,Dakar,1,Commerçant,Électronique,709842,10,5159698,36,11,0,1,Immobilier,Secondaire,Marié(e),3,0
18,F,Diourbel,1,Commerçant,Vente tissus,245436,0,4643299,24,0,0,1,Caution,Primaire,Marié(e),2,0
51,M,Thiès,0,Commerçant,Bétail/Volaille,1890784,28,11385645,12,12,0,1,Stock,Primaire,Divorcé(e),5,0
27,F,Dakar,1,Commerçant,Alimentaire,749306,2,7868227,24,14,0,1,Stock,Secondaire,Marié(e),2,0
41,M,Diourbel,0,Fonctionnaire,Santé,386618,20,2815791,12,11,0,1,Immobilier,Supérieur,Marié(e),4,0
18,F,Kédougou,1,Fonctionnaire,Impôts,209486,0,845398,24,0,0,1,Salaire,Primaire,Marié(e),4,0
20,F,Kaolack,0,Fonctionnaire,Enseignant,293736,1,1519867,6,24,0,1,Immobilier,Primaire,Marié(e),0,0
52,M,Kédougou,0,Commerçant,Vêtements,565531,29,4049206,36,32,0,1,Stock,Supérieur,Marié(e),1,1
30,M,Dakar,1,Commerçant,Électronique,1234697,6,12766436,18,12,0,1,Immobilier,Secondaire,Marié(e),0,0
52,F,Dakar,1,Commerçant,Restauration,229828,30,4077477,6,51,0,1,Stock,Secondaire,Célibataire,2,0
34,F,Kaolack,1,Commerçant,Restauration,149285,13,1684097,36,2,0,1,Aucune,Supérieur,Célibataire,2,0
18,F,Diourbel,1,Commerçant,Bétail/Volaille,452755,0,6218268,36,0,0,1,Caution,Secondaire,Célibataire,4,1
45,F,Kolda,1,Commerçant,Commerce général,1161526,16,11228695,36,73,0,0,Immobilier,Supérieur,Marié(e),4,0
27,M,Fatick,1,Fonctionnaire,Police/Gendarmerie,580437,1,7801507,24,20,0,1,Salaire,Supérieur,Célibataire,3,0
43,F,Ziguinchor,1,Fonctionnaire,Douanes,537486,22,5886255,24,4,0,1,Caution,Secondaire,Marié(e),5,0
35,M,Matam,1,Commerçant,Artisanat,518992,14,1884638,12,71,0,1,Stock,Secondaire,Marié(e),3,0
18,F,Saint-Louis,0,Fonctionnaire,Collectivités locales,247704,0,2162459,6,0,0,1,Salaire,Secondaire,Marié(e),1,1
36,M,Dakar,1,Commerçant,Bétail/Volaille,536785,15,9066414,12,51,0,0,Stock,Secondaire,Marié(e),6,0
61,M,Kaolack,0,Fonctionnaire,Enseignant,429310,39,5067516,12,6,0,1,Véhicule,Primaire,Marié(e),2,1
40,M,Dakar,1,Fonctionnaire,Justice,204287,19,2832180,12,7,0,1,Immobilier,Primaire,Marié(e),1,0
34,M,Thiès,1,Fonctionnaire,Douanes,215437,9,1234887,18,12,0,1,Caution,Secondaire,Célibataire,0,0
47,M,Dakar,1,Commerçant,Transport,260692,22,5106721,12,20,0,1,Stock,Secondaire,Marié(e),2,0
37,F,Saint-Louis,0,Commerçant,Cosmétiques,601169,16,4287175,12,116,1,1,Immobilier,Secondaire,Marié(e),2,1
37,F,Dakar,1,Commerçant,Commerce général,597683,13,1735215,24,75,0,1,Immobilier,Secondaire,Célibataire,3,0
21,M,Dakar,1,Commerçant,Électronique,368814,1,4028226,6,36,0,1,Caution,Supérieur,Marié(e),2,0
37,F,Tambacounda,1,Fonctionnaire,Justice,277107,16,1198228,6,2,0,1,Salaire,Secondaire,Marié(e),1,0
47,F,Tambacounda,1,Fonctionnaire,Impôts,50000,22,558786,18,33,0,1,Immobilier,Primaire,Divorcé(e),3,0
24,M,Kolda,1,Fonctionnaire,Police/Gendarmerie,285355,3,3939803,6,50,0,1,Véhicule,Primaire,Marié(e),4,0
52,M,Kolda,1,Commerçant,Cosmétiques,996650,31,18521921,48,9,0,1,Immobilier,Primaire,Célibataire,2,0
33,F,Dakar,1,Fonctionnaire,Administration,374539,12,3851926,24,5,0,1,Véhicule,Supérieur,Marié(e),0,0
24,F,Thiès,0,Commerçant,Alimentaire,165576,1,1926438,18,33,0,1,Caution,Secondaire,Marié(e),3,1
46,M,Dakar,1,Commerçant,Électronique,773809,22,15392489,6,2,0,0,Véhicule,Supérieur,Marié(e),3,0
31,F,Kaffrine,1,Fonctionnaire,Santé,713319,9,7099741,12,67,0,0,Immobilier,Primaire,Marié(e),1,0
44,M,Ziguinchor,1,Commerçant,Transport,599293,18,11203333,24,4,0,1,Immobilier,Secondaire,Marié(e),2,1
31,M,Dakar,1,Commerçant,Vente tissus,431282,10,7978161,48,14,0,1,Stock,Secondaire,Marié(e),4,0
34,M,Thiès,1,Commerçant,Vêtements,570750,5,4115819,18,97,0,1,Véhicule,Supérieur,Marié(e),0,0
40,M,Sédhiou,0,Fonctionnaire,Impôts,300821,16,952102,24,106,0,1,Salaire,Secondaire,Marié(e),2,0
38,F,Kaolack,1,Fonctionnaire,Justice,349752,15,2892456,12,35,0,1,Salaire,Supérieur,Marié(e),1,0
18,F,Fatick,1,Commerçant,Restauration,1161110,0,20324838,24,0,1,1,Immobilier,Supérieur,Célibataire,5,0
21,M,Thiès,0,Fonctionnaire,Douanes,235364,1,3067642,12,36,0,1,Immobilier,Supérieur,Divorcé(e),2,0
46,M,Dakar,1,Fonctionnaire,Enseignant,554696,19,5682322,12,62,0,1,Immobilier,Primaire,Célibataire,2,0
33,F,Fatick,0,Fonctionnaire,Collectivités locales,345510,7,1686054,18,23,0,1,Immobilier,Secondaire,Marié(e),3,0
28,F,Kolda,0,Commerçant,Artisanat,773353,7,3044365,12,31,0,1,Immobilier,Primaire,Marié(e),1,0
18,F,Kolda,1,Fonctionnaire,Impôts,209051,0,3022079,24,0,0,1,Véhicule,Supérieur,Marié(e),2,0
22,F,Kaolack,1,Fonctionnaire,Impôts,366125,1,2949785,36,16,0,1,Immobilier,Supérieur,Célibataire,2,0
18,M,Kaolack,0,Commerçant,Restauration,215926,0,2951038,12,0,0,1,Caution,Secondaire,Marié(e),2,1
33,F,Ziguinchor,1,Commerçant,Transport,244187,11,4469979,12,32,0,1,Stock,Supérieur,Marié(e),3,1
27,M,Thiès,1,Commerçant,Électronique,663426,6,11714827,12,47,0,1,Stock,Supérieur,Divorcé(e),1,0
23,M,Thiès,1,Commerçant,Transport,210282,1,2566335,12,2,0,1,Caution,Secondaire,Célibataire,3,1
34,M,Kédougou,0,Commerçant,Alimentaire,644087,9,6944734,18,20,0,0,Stock,Secondaire,Marié(e),1,1
39,M,Thiès,0,Commerçant,Commerce général,261962,13,3990903,12,9,1,1,Caution,Secondaire,Marié(e),3,1
60,F,Kaolack,0,Commerçant,Transport,616968,39,5116899,24,17,0,1,Véhicule,Supérieur,Marié(e),1,0
18,F,Kolda,1,Commerçant,Vêtements,336954,0,4467009,24,0,0,1,Caution,Primaire,Marié(e),1,1
48,M,Sédhiou,1,Commerçant,Artisanat,847466,27,2048108,6,44,0,1,Stock,Supérieur,Marié(e),2,0
46,M,Saint-Louis,1,Fonctionnaire,Administration,880537,19,11351663,24,0,0,0,Immobilier,Secondaire,Marié(e),2,0
25,M,Saint-Louis,1,Fonctionnaire,Collectivités locales,209159,3,3132446,36,4,0,1,Salaire,Supérieur,Marié(e),5,0
37,M,Kaffrine,1,Commerçant,Artisanat,503833,4,9665893,6,61,0,1,Stock,Primaire,Célibataire,3,0
29,F,Fatick,1,Commerçant,Artisanat,603607,2,5117444,18,82,0,1,Véhicule,Secondaire,Marié(e),1,0
37,F,Ziguinchor,1,Commerçant,Restauration,962542,10,11126815,24,1,0,1,Immobilier,Supérieur,Célibataire,0,0
53,F,Diourbel,0,Commerçant,Bétail/Volaille,392721,32,2455254,24,9,0,1,Stock,Secondaire,Marié(e),4,0
42,F,Thiès,0,Commerçant,Alimentaire,400834,20,2987725,12,0,0,0,Stock,Secondaire,Marié(e),3,1
41,F,Tambacounda,1,Fonctionnaire,Administration,258211,5,2191734,36,33,0,1,Salaire,Supérieur,Marié(e),2,0
29,M,Kédougou,1,Commerçant,Vente tissus,556924,8,8603059,18,27,0,1,Stock,Secondaire,Marié(e),5,0
18,M,Louga,1,Fonctionnaire,Enseignant,361906,0,1163378,18,0,0,1,Salaire,Secondaire,Marié(e),6,0
32,M,Dakar,1,Fonctionnaire,Douanes,618199,10,4775766,24,28,0,1,Salaire,Secondaire,Célibataire,3,0
49,M,Saint-Louis,1,Commerçant,Vente tissus,739185,27,8882745,36,18,0,1,Immobilier,Supérieur,Marié(e),1,0
18,F,Diourbel,1,Commerçant,Cosmétiques,1999460,0,11743417,36,0,0,1,Caution,Supérieur,Marié(e),2,0
22,M,Sédhiou,1,Commerçant,Commerce général,369182,1,1259876,36,33,0,1,Stock,Primaire,Marié(e),3,0
36,M,Kolda,1,Commerçant,Bétail/Volaille,624824,11,7318144,12,36,0,1,Stock,Supérieur,Marié(e),5,0
23,M,Saint-Louis,0,Commerçant,Électronique,1050299,1,14158639,6,46,0,1,Stock,Secondaire,Marié(e),0,0
25,F,Dakar,1,Fonctionnaire,Administration,420938,2,4500680,18,73,0,0,Salaire,Primaire,Marié(e),4,1
29,M,Kaolack,1,Fonctionnaire,Santé,175470,4,1277248,6,33,0,1,Salaire,Supérieur,Marié(e),4,0
18,F,Dakar,1,Fonctionnaire,Santé,525909,0,3075695,24,0,0,1,Salaire,Primaire,Célibataire,2,0
23,F,Kaffrine,1,Commerçant,Commerce général,204867,1,1222432,12,0,0,1,Stock,Secondaire,Marié(e),3,1
43,M,Ziguinchor,0,Commerçant,Bétail/Volaille,695158,18,1897385,18,32,0,0,Stock,Primaire,Célibataire,2,1
19,M,Diourbel,0,Commerçant,Transport,632833,1,3369392,24,1,0,1,Immobilier,Supérieur,Marié(e),2,0
18,F,Saint-Louis,0,Commerçant,Cosmétiques,573224,0,9592852,18,0,0,1,Immobilier,Supérieur,Marié(e),2,0
27,M,Louga,0,Commerçant,Bétail/Volaille,580994,6,1193897,12,3,0,1,Immobilier,Primaire,Marié(e),2,0
43,F,Thiès,0,Fonctionnaire,Collectivités locales,638072,22,2250265,36,83,0,1,Véhicule,Secondaire,Marié(e),1,0
32,M,Dakar,1,Commerçant,Électronique,517406,10,2217778,24,9,0,1,Immobilier,Secondaire,Célibataire,3,0
29,M,Matam,1,Fonctionnaire,Administration,254435,8,2046391,24,1,0,1,Salaire,Primaire,Célibataire,2,1
35,F,Fatick,0,Fonctionnaire,Enseignant,164126,14,1149678,24,71,0,1,Salaire,Supérieur,Marié(e),2,0
18,F,Kaffrine,0,Commerçant,Vêtements,333301,0,1733513,18,0,0,1,Stock,Supérieur,Marié(e),1,1
40,F,Dakar,1,Fonctionnaire,Police/Gendarmerie,511821,17,2216898,12,0,0,0,Véhicule,Supérieur,Célibataire,2,0
39,F,Dakar,1,Commerçant,Commerce général,644869,18,12187718,12,43,0,1,Caution,Primaire,Célibataire,1,0
30,F,Dakar,1,Commerçant,Transport,384913,5,7083363,36,3,0,1,Stock,Secondaire,Marié(e),3,0
47,F,Dakar,1,Fonctionnaire,Santé,730664,25,8959974,12,38,0,1,Salaire,Primaire,Divorcé(e),3,0
21,F,Fatick,0,Commerçant,Vente tissus,761195,1,4975471,24,22,0,1,Caution,Secondaire,Marié(e),0,1
48,M,Dakar,1,Fonctionnaire,Douanes,644987,21,4440333,12,4,0,1,Salaire,Supérieur,Célibataire,2,0
36,M,Ziguinchor,1,Fonctionnaire,Enseignant,517662,15,5689177,24,33,1,1,Salaire,Primaire,Marié(e),1,0
30,F,Thiès,1,Fonctionnaire,Administration,512962,1,3334451,6,14,0,1,Salaire,Secondaire,Marié(e),2,0
34,M,Saint-Louis,0,Fonctionnaire,Justice,611370,10,5726992,24,24,0,0,Salaire,Secondaire,Marié(e),2,0
33,M,Sédhiou,1,Commerçant,Alimentaire,364132,12,4997023,36,48,0,1,Stock,Secondaire,Célibataire,2,1
49,M,Dakar,1,Commerçant,Électronique,329658,27,3740145,24,7,0,0,Stock,Primaire,Marié(e),1,0
22,M,Saint-Louis,0,Commerçant,Alimentaire,370126,1,3493665,24,10,0,1,Caution,Primaire,Marié(e),4,1
25,M,Thiès,1,Commerçant,Vêtements,604253,2,4992394,18,84,0,1,Immobilier,Secondaire,Marié(e),2,0
47,M,Dakar,1,Commerçant,Artisanat,556131,25,8897817,18,17,0,1,Caution,Secondaire,Marié(e),0,0
27,F,Diourbel,0,Fonctionnaire,Santé,427509,1,5073671,6,19,0,1,Salaire,Supérieur,Marié(e),1,0
45,M,Saint-Louis,0,Commerçant,Artisanat,753842,20,10954911,12,8,0,1,Véhicule,Primaire,Divorcé(e),2,0
55,M,Kolda,1,Fonctionnaire,Enseignant,641790,31,4810938,24,12,0,1,Salaire,Primaire,Marié(e),1,0
30,M,Kaffrine,1,Fonctionnaire,Santé,433344,3,5333961,36,16,0,1,Salaire,Supérieur,Célibataire,3,0
43,M,Kaolack,1,Commerçant,Vêtements,1039422,18,19997092,18,7,0,1,Stock,Primaire,Célibataire,0,1
21,M,Dakar,1,Commerçant,Commerce général,598501,1,8619390,24,6,0,1,Immobilier,Secondaire,Marié(e),2,0
44,F,Tambacounda,1,Commerçant,Électronique,323585,21,3022991,24,22,0,1,Caution,Secondaire,Célibataire,3,1
37,M,Dakar,1,Commerçant,Restauration,471891,11,7709124,48,4,0,0,Stock,Primaire,Célibataire,7,0
40,F,Tambacounda,0,Commerçant,Électronique,314656,19,4080281,24,19,0,1,Caution,Secondaire,Marié(e),1,0
27,M,Kolda,1,Commerçant,Artisanat,389303,6,6928887,24,29,0,1,Caution,Supérieur,Marié(e),2,0
18,M,Dakar,1,Fonctionnaire,Impôts,411729,0,4758842,6,0,0,1,Salaire,Primaire,Marié(e),3,1
41,M,Kaffrine,0,Commerçant,Bétail/Volaille,118435,20,1878208,12,32,0,1,Stock,Secondaire,Marié(e),1,0
18,M,Louga,1,Fonctionnaire,Douanes,256310,0,2821777,12,0,0,1,Salaire,Secondaire,Célibataire,5,0
31,F,Kaffrine,0,Fonctionnaire,Impôts,362120,5,1486229,36,117,0,1,Immobilier,Supérieur,Marié(e),1,0
46,F,Thiès,0,Commerçant,Artisanat,2924952,20,31390906,18,92,0,1,Immobilier,Primaire,Célibataire,3,0
37,F,Kaolack,0,Commerçant,Commerce général,321303,16,969312,18,38,0,1,Stock,Primaire,Célibataire,3,0
58,M,Louga,1,Fonctionnaire,Douanes,441024,34,3691631,48,10,0,1,Salaire,Primaire,Marié(e),3,0
47,M,Thiès,0,Fonctionnaire,Police/Gendarmerie,728554,24,8449130,36,66,0,1,Salaire,Secondaire,Marié(e),2,0
27,M,Kaffrine,0,Commerçant,Électronique,276050,6,2645276,24,108,0,0,Caution,Secondaire,Marié(e),1,1
35,F,Dakar,1,Commerçant,Restauration,773054,14,1568792,6,14,0,1,Stock,Secondaire,Marié(e),1,0
34,M,Dakar,1,Commerçant,Vente tissus,616266,13,5328933,6,22,0,1,Véhicule,Secondaire,Marié(e),1,0
18,F,Ziguinchor,1,Commerçant,Artisanat,606740,0,1953497,6,0,0,1,Stock,Supérieur,Marié(e),3,0
23,M,Fatick,0,Commerçant,Alimentaire,400184,1,6423247,24,1,0,1,Caution,Secondaire,Célibataire,1,0
28,M,Fatick,1,Commerçant,Électronique,353179,7,5688840,18,16,1,1,Stock,Secondaire,Marié(e),1,1
18,M,Matam,1,Fonctionnaire,Police/Gendarmerie,449458,0,5697573,6,0,0,1,Salaire,Primaire,Marié(e),0,0
35,M,Dakar,1,Commerçant,Électronique,593538,7,1511082,24,8,1,1,Stock,Secondaire,Marié(e),0,1
32,F,Dakar,1,Commerçant,Transport,3594963,7,9278051,12,2,0,1,Immobilier,Supérieur,Célibataire,4,0
18,M,Louga,1,Commerçant,Vente tissus,560155,0,10229600,18,0,0,0,Stock,Supérieur,Célibataire,2,0
39,F,Dakar,1,Fonctionnaire,Douanes,479482,10,2150096,24,13,0,1,Salaire,Secondaire,Célibataire,0,0
43,M,Kolda,1,Commerçant,Vente tissus,286852,21,4033605,24,25,0,0,Stock,Supérieur,Marié(e),4,1
37,F,Kaolack,1,Fonctionnaire,Police/Gendarmerie,629997,13,7903597,48,25,0,1,Salaire,Secondaire,Marié(e),4,0
31,M,Dakar,1,Commerçant,Vêtements,273072,9,2747526,18,18,0,1,Aucune,Supérieur,Célibataire,2,0
42,F,Thiès,1,Commerçant,Artisanat,460174,20,5446848,12,4,0,1,Stock,Supérieur,Marié(e),0,1
43,F,Diourbel,0,Commerçant,Artisanat,541179,17,3297324,12,22,0,1,Caution,Primaire,Marié(e),2,0
38,F,Kédougou,0,Fonctionnaire,Impôts,425121,13,5987063,18,9,0,1,Salaire,Secondaire,Célibataire,2,0
25,M,Kolda,1,Commerçant,Commerce général,239824,3,1782472,36,41,0,1,Caution,Secondaire,Marié(e),3,0
38,F,Tambacounda,1,Fonctionnaire,Police/Gendarmerie,570726,17,3203904,36,5,0,1,Salaire,Primaire,Marié(e),2,0
49,M,Diourbel,1,Fonctionnaire,Police/Gendarmerie,390893,27,3637197,48,8,0,1,Salaire,Secondaire,Marié(e),2,1
27,M,Thiès,1,Fonctionnaire,Enseignant,435072,2,2299862,18,13,0,1,Salaire,Primaire,Marié(e),2,0
60,M,Dakar,1,Commerçant,Bétail/Volaille,769424,39,11049274,24,32,0,1,Immobilier,Primaire,Marié(e),0,0
28,M,Saint-Louis,1,Fonctionnaire,Santé,661985,4,6077939,18,30,0,1,Véhicule,Secondaire,Marié(e),0,0
35,F,Dakar,1,Commerçant,Vêtements,1767943,8,8239463,18,9,0,1,Stock,Primaire,Marié(e),1,0
26,M,Dakar,1,Commerçant,Bétail/Volaille,632450,5,2030439,12,17,0,0,Immobilier,Supérieur,Marié(e),3,0
37,M,Saint-Louis,1,Commerçant,Alimentaire,284555,11,1270584,6,6,0,1,Caution,Supérieur,Célibataire,6,0
18,F,Saint-Louis,1,Fonctionnaire,Enseignant,232974,0,1080881,18,0,0,1,Immobilier,Supérieur,Célibataire,5,0
28,M,Dakar,1,Commerçant,Alimentaire,371711,4,2836641,12,5,0,1,Stock,Supérieur,Marié(e),3,0
21,F,Kaolack,1,Commerçant,Alimentaire,360298,1,6124659,36,36,0,1,Stock,Secondaire,Marié(e),1,0
36,M,Kaolack,1,Commerçant,Artisanat,1603402,14,4860380,24,66,0,1,Stock,Secondaire,Marié(e),6,1
46,M,Dakar,1,Commerçant,Alimentaire,2185288,25,9408977,24,114,0,1,Stock,Primaire,Marié(e),2,0
42,M,Matam,0,Commerçant,Vêtements,372520,14,2776088,6,46,1,1,Stock,Primaire,Marié(e),5,1
18,F,Dakar,1,Commerçant,Vêtements,768622,0,9192716,24,0,1,1,Stock,Secondaire,Marié(e),0,1
59,F,Kédougou,1,Commerçant,Commerce général,1592921,36,25059659,24,12,0,1,Stock,Secondaire,Marié(e),1,0
38,F,Dakar,1,Commerçant,Restauration,446742,16,8301112,18,2,0,1,Caution,Secondaire,Marié(e),1,1
25,M,Louga,1,Fonctionnaire,Enseignant,111951,3,889457,24,4,0,1,Véhicule,Primaire,Marié(e),3,1
36,M,Dakar,1,Commerçant,Artisanat,388534,13,1517235,36,1,0,1,Aucune,Primaire,Célibataire,2,0
37,M,Ziguinchor,1,Commerçant,Artisanat,678536,14,3964875,24,24,0,1,Stock,Primaire,Célibataire,6,0
26,M,Thiès,1,Commerçant,Vente tissus,1225963,5,8790715,18,18,0,1,Stock,Supérieur,Marié(e),3,0
37,M,Ziguinchor,1,Fonctionnaire,Enseignant,272946,13,3393584,12,59,0,1,Caution,Secondaire,Marié(e),0,0
27,F,Saint-Louis,1,Commerçant,Vêtements,389132,6,5587771,18,14,0,1,Stock,Secondaire,Célibataire,8,0
30,M,Dakar,1,Commerçant,Vêtements,693430,9,3995610,36,24,0,1,Caution,Primaire,Célibataire,5,1
26,M,Fatick,1,Commerçant,Électronique,422054,4,7216034,36,12,0,1,Caution,Primaire,Célibataire,2,0
18,F,Dakar,1,Fonctionnaire,Douanes,414355,0,5515011,6,0,0,1,Véhicule,Secondaire,Marié(e),1,0
36,F,Matam,0,Commerçant,Transport,273084,15,4883806,24,62,0,1,Stock,Primaire,Célibataire,2,0
42,M,Dakar,1,Commerçant,Cosmétiques,1295768,19,9005685,12,13,0,1,Immobilier,Supérieur,Marié(e),3,1
41,M,Diourbel,1,Commerçant,Restauration,284819,18,1255238,18,2,0,1,Caution,Supérieur,Célibataire,5,0
44,M,Ziguinchor,0,Commerçant,Artisanat,443138,22,1715490,36,4,0,1,Stock,Primaire,Marié(e),4,0
38,M,Saint-Louis,1,Commerçant,Commerce général,583130,14,5365717,18,30,0,1,Véhicule,Secondaire,Marié(e),2,0
28,F,Dakar,1,Fonctionnaire,Enseignant,743205,1,6058531,18,9,0,1,Salaire,Secondaire,Divorcé(e),6,0
45,M,Ziguinchor,1,Commerçant,Électronique,296331,22,5223657,12,36,0,1,Stock,Supérieur,Marié(e),5,0
18,F,Fatick,1,Fonctionnaire,Justice,160297,0,995936,12,0,0,1,Véhicule,Supérieur,Marié(e),2,0
24,F,Matam,1,Commerçant,Électronique,207736,3,2759577,36,28,0,1,Caution,Secondaire,Marié(e),3,0
23,F,Saint-Louis,1,Commerçant,Électronique,402246,1,6511489,36,40,0,0,Stock,Secondaire,Marié(e),2,0
47,M,Diourbel,0,Commerçant,Électronique,608818,23,4167208,36,33,0,1,Stock,Primaire,Marié(e),4,0
46,M,Thiès,1,Commerçant,Vêtements,270661,22,1842798,12,24,1,1,Stock,Supérieur,Célibataire,3,1
40,F,Thiès,1,Fonctionnaire,Douanes,596927,13,6584023,24,0,0,1,Salaire,Secondaire,Marié(e),5,0
47,M,Ziguinchor,0,Commerçant,Vente tissus,614724,26,9264169,6,17,1,1,Stock,Secondaire,Célibataire,2,1
24,M,Thiès,0,Fonctionnaire,Enseignant,303538,2,4406507,12,21,0,1,Immobilier,Secondaire,Marié(e),4,0
39,M,Saint-Louis,0,Fonctionnaire,Administration,516759,18,6820850,18,77,0,1,Immobilier,Primaire,Marié(e),2,0
33,M,Saint-Louis,1,Commerçant,Vêtements,660819,9,11099727,18,25,1,1,Stock,Supérieur,Célibataire,1,0
45,F,Ziguinchor,1,Fonctionnaire,Santé,412825,19,4668130,6,20,0,0,Salaire,Supérieur,Divorcé(e),1,0
33,M,Louga,1,Commerçant,Vêtements,650803,11,2689612,6,18,0,1,Stock,Primaire,Marié(e),1,1
30,M,Kolda,1,Commerçant,Artisanat,515367,8,8537746,24,2,0,1,Stock,Secondaire,Marié(e),3,1
41,M,Diourbel,1,Fonctionnaire,Enseignant,617249,17,8779663,12,13,0,1,Salaire,Primaire,Célibataire,2,0
45,M,Fatick,1,Commerçant,Restauration,667468,24,6029185,6,3,1,1,Véhicule,Primaire,Marié(e),4,0
26,F,Tambacounda,0,Commerçant,Alimentaire,337382,4,2579594,18,1,0,1,Caution,Secondaire,Marié(e),0,0
